"Map","Name","Guid","Entry","X","Y","DistXY"
"870","Gao-Ran Cannoneer","523013","61702","1334.63","2736.58","0"
"870","Gao-Ran Magus","522916","61019","1340.58","2792.82","0"
"870","Gao-Ran Magus","522932","61019","1272.2","2795.07","0"
"870","Gao-Ran Magus","522986","61019","1421.95","2719.46","0"
"870","Gao-Ran Marksman","522900","61018","1298.92","2786.2","0"
"870","Gao-Ran Marksman","522978","61018","1376.84","2776.06","0"
"870","Gao-Ran the Tempered","522990","61067","1401.52","2684.97","0"
"870","Garden Visitor","503027","56815","1555.8","-2239.97","0"
"870","Garden Visitor","503031","56815","1562.1","-2239.13","0"
"870","Garden Visitor","503154","56815","1482","-2302.14","0"
"870","Gardener Fran","515049","62377","219.8","783.02","0"
"870","Garrosh'ar Gear-Greaser","582899","66290","-705.45","-1774","0"
"870","Garrosh'ar Gear-Greaser","582900","66290","-728.18","-1732.61","0"
"870","Garrosh'ar Shredder","20362","66459","-587.92","-1737.55","0"
"870","Garrosh'ar Shredder","20363","66459","-584.26","-1651.97","0"
"870","Garrosh'ar Shredder","20364","66459","-605.54","-1648.81","0"
"870","Garrosh'ar Shredder","20365","66459","-590.9","-1676.48","0"
"870","Garrosh'ar Shredder","20366","66459","-557.45","-1716.84","0"
"870","Garrosh'ar Shredder","20367","66459","-617.42","-1696.35","0"
"870","Garrosh'ar Shredder","20368","66459","-733.79","-1643.04","0"
"870","Garrosh'ar Shredder","20372","66459","-645.69","-1648.8","0"
"870","Garrosh'ar Shredder","20373","66459","-687.16","-1543.02","0"
"870","Garrosh'ar Shredder","20376","66459","-563.62","-1667.96","0"
"870","Garrosh'ar Shredder","20377","66459","-728.7","-1740.57","0"
"870","Garrosh'ar Shredder","20378","66459","-636.38","-1707.59","0"
"870","Garrosh'ar Shredder","20379","66459","-541.7","-1670.18","0"
"870","Garrosh'ar Shredder","20380","66459","-548.58","-1644.58","0"
"870","Garrosh'ar Shredder","20381","66459","-677.75","-1660.92","0"
"870","Garrosh'ar Shredder","501123","66459","-677.75","-1660.92","0"
"870","Garrosh'ar Shredder","501124","66459","-548.58","-1644.58","0"
"870","Garrosh'ar Shredder","501125","66459","-541.7","-1670.18","0"
"870","Garrosh'ar Shredder","501126","66459","-636.38","-1707.59","0"
"870","Garrosh'ar Shredder","501127","66459","-728.7","-1740.57","0"
"870","Garrosh'ar Shredder","501128","66459","-563.62","-1667.96","0"
"870","Garrosh'ar Shredder","501131","66459","-687.16","-1543.02","0"
"870","Garrosh'ar Shredder","501132","66459","-645.69","-1648.8","0"
"870","Garrosh'ar Shredder","501136","66459","-733.79","-1643.04","0"
"870","Garrosh'ar Shredder","501137","66459","-617.42","-1696.35","0"
"870","Garrosh'ar Shredder","501138","66459","-557.45","-1716.84","0"
"870","Garrosh'ar Shredder","501139","66459","-590.9","-1676.48","0"
"870","Garrosh'ar Shredder","501140","66459","-605.54","-1648.81","0"
"870","Garrosh'ar Shredder","501141","66459","-584.26","-1651.97","0"
"870","Garrosh'ar Shredder","501142","66459","-587.92","-1737.55","0"
"870","Gatrul'lon Curseweaver","505665","66267","-129.06","-1364.55","0"
"870","Gatrul'lon Flamecaller","505689","66268","-119.38","-1319.75","0"
"870","Gatrul'lon Flamecaller","505725","66268","-114.41","-1431.34","0"
"870","Gatrul'lon Flamecaller","505736","66268","-59.23","-1382.86","0"
"870","Gee Hung","517043","60232","-372.27","-649.52","0"
"870","General Nazgrim","503709","56339","1439.76","-549.97","0"
"870","General Nazgrim","506117","66656","3158.16","-898.14","0"
"870","General Purpose Bunny (DLA)","502143","55455","2894.87","-1677.67","0"
"870","General Purpose Bunny (DLA)","502146","58065","2897.03","-1706.2","0"
"870","General Purpose Bunny (DLA)","502157","55455","2894.3","-1622.09","0"
"870","General Purpose Bunny (DLA)","513836","55626","396.16","301.25","0"
"870","General Purpose Bunny (DLA)","513874","55626","362.48","382.05","0"
"870","General Purpose Bunny (DLA)","513876","55626","331.98","353.49","0"
"870","General Purpose Bunny (DLA)","513889","55626","268.79","237.06","0"
"870","General Purpose Bunny (DLA)","513894","55626","270.28","226.71","0"
"870","General Purpose Bunny (DLA)","513902","55626","380.24","292.04","0"
"870","General Purpose Bunny (DLA)","513903","55626","340.52","264.77","0"
"870","General Purpose Bunny (DLA)","513911","55626","405.17","361.18","0"
"870","General Purpose Bunny (DLA)","513920","55626","387.13","358.09","0"
"870","General Purpose Bunny (DLA)","516961","58065","565.86","-722.8","0"
"870","General Purpose Bunny (DLA)","517038","55626","-354.64","-632.34","0"
"870","General Purpose Bunny (DLA)","517475","58065","-679.25","-462.44","0"
"870","General Purpose Bunny (DLA)","517476","58065","-659.38","-391.22","0"
"870","General Purpose Bunny (DLA)","518620","55626","-1777.55","1054.54","0"
"870","General Purpose Bunny (DLA)","518648","55626","-1803.95","1085.86","0"
"870","General Purpose Bunny (DLA)","518653","55626","-1837.59","1073.35","0"
"870","General Purpose Bunny (DLA)","518662","55626","-1822.6","1082.68","0"
"870","General Purpose Bunny (DLA)","518670","55626","-1836.71","1053.06","0"
"870","General Purpose Bunny (DLA)","518672","55626","-1793.45","1066.89","0"
"870","General Purpose Bunny (DLA)","518678","55626","-1838.1","1034.19","0"
"870","General Purpose Bunny (DLA)","528566","58065","-1116.64","3150.4","0"
"870","General Purpose Bunny (DLA)","530313","55626","760","2962.41","0"
"870","General Purpose Bunny (DLA)","530866","55626","-58.26","3752.64","0"
"870","General Purpose Bunny (DLA)","530878","55626","-65.54","3744.87","0"
"870","General Purpose Bunny (DLA)","531774","55626","-1757.99","4437.41","0"
"870","General Purpose Bunny (DLA)","571944","58065","-637.79","-518.42","0.046"
"870","General Purpose Bunny (Gigantic AOI) (DLA)","502105","65743","2908.24","-1800.11","0"
"870","General Purpose Bunny (Gigantic AOI) (DLA)","502110","65743","2883.02","-1833.38","0"
"870","General Purpose Bunny (Gigantic AOI) (DLA)","502126","65743","2708.7","-1942.53","0"
"870","General Purpose Bunny (Gigantic AOI) (DLA)","502129","65743","2766.55","-1916.52","0"
"870","General Purpose Bunny (Gigantic AOI) (DLA)","502135","65743","2824.32","-1931.05","0"
"870","General Purpose Bunny (Gigantic AOI) (DLA)","502137","65743","2895.84","-1929.27","0"
"870","General Purpose Bunny (JLR)","510146","60079","3569.6","1836.11","0"
"870","General Purpose Bunny JMF","510244","45979","3617.05","1267.11","0"
"870","General Purpose Bunny JMF","510287","45979","4528.94","431.95","0"
"870","General Purpose Bunny JMF","510305","45979","4455.96","444.65","0"
"870","General Purpose Bunny JMF","510309","45979","4427.63","359.68","0"
"870","General Purpose Bunny JMF","510352","45979","4474.93","471.55","0"
"870","General Purpose Bunny JMF (Ground)","508146","59394","2741.99","1676.32","0"
"870","General Purpose Bunny JMF (Ground)","508154","59394","2727.21","1696.27","0"
"870","General Purpose Bunny JMF (Ground)","508156","59394","2746.33","1741.2","0"
"870","General Purpose Bunny JMF (Ground)","508159","59394","2767.01","1706.34","0"
"870","General Purpose Bunny JMF (Ground)","508164","59394","2762.69","1685.55","0"
"870","General Purpose Bunny JMF (Ground)","509206","59394","2949.13","448.57","0"
"870","General Purpose Bunny JMF (Ground)","509219","59394","2960.07","382.58","0"
"870","General Purpose Bunny JMF (Ground)","509220","59394","3008.33","371.82","0"
"870","General Purpose Bunny JMF (Ground)","509231","59394","2911.93","439.42","0"
"870","General Purpose Bunny JMF (Ground)","509232","59394","2893.29","391.58","0"
"870","General Purpose Bunny JMF (Ground)","509238","59394","2980.15","441.18","0"
"870","General Purpose Bunny JMF (Ground)","509243","59394","2997","423.74","0"
"870","General Purpose Bunny JMF (Ground)","511312","59394","2356.75","581.53","0"
"870","General Purpose Bunny JMF (Ground)","511375","59394","2348.6","603.61","0"
"870","General Purpose Bunny JMF (Ground)","511511","59394","1957.51","1650.33","0"
"870","General Purpose Bunny JMF (Ground)","511512","59394","1950.58","1631.3","0"
"870","General Purpose Bunny JMF (Ground, Slow)","514122","73489","-276.02","-4635.82","0"
"870","General Purpose Bunny JMF (Ground, Slow)","514154","73489","-243.04","-4651.52","0"
"870","General Purpose Bunny JMF (Ground, Slow)","514159","73489","-228.33","-4690.78","0"
"870","General Purpose Bunny JMF (Ground, Slow)","514163","73489","-279.29","-4696.64","0"
"870","General Purpose Bunny JMF (Ground, Slow)","514188","73489","-258.35","-4715.21","0"
"870","General Purpose Bunny JMF (Ground, Slow)","514221","73489","-214.23","-4730.36","0"
"870","General Purpose Bunny JMF (Ground, Slow)","514606","73489","-259.55","-4741.87","0"
"870","General Purpose Bunny JMF (Ground, Slow)","514656","73489","-212.3","-4782.03","0"
"870","General Purpose Bunny JMF (Look 2 - Flying, Gigantic AOI)","514717","67237","-485.59","131.35","0"
"870","General Purpose Bunny JMF (Look 2 - Flying, Gigantic AOI)","514734","67237","-443.76","92.23","0"
"870","General Purpose Bunny JMF (Look 2, Huge AOI)","514699","72973","-657.04","-5772.81","0"
"870","General Purpose Bunny JMF (Look 2, Huge AOI)","514757","72973","-596.37","-5732.83","0"
"870","General Purpose Bunny JMF (Look 2, Huge AOI)","514763","72973","-514.5","-5861.21","0"
"870","General Purpose Bunny JMF (Look 2, Huge AOI)","514788","72973","-480.55","-5696.78","0"
"870","General Purpose Bunny JMF (Look 2, Huge AOI)","514798","72973","-438.7","-5591.41","0"
"870","General Purpose Bunny JMF (Look 2, Huge AOI)","515409","72973","-429.35","-5780.13","0"
"870","General Purpose Bunny JMF (Look 2, Huge AOI)","515487","72973","-384.23","-5681.67","0"
"870","General Purpose Bunny JMF (Look 2, Huge AOI)","515492","72973","-351.52","-5601.3","0"
"870","General Purpose Bunny ZTO","506199","62167","3132.76","-921.46","0"
"870","General Purpose Bunny ZTO","506269","62167","3189.41","-923.72","0"
"870","General Purpose Bunny ZTO","507614","55370","2740.98","365.6","0"
"870","General Purpose Bunny ZTO","507637","55370","2551.82","265.11","0"
"870","General Purpose Bunny ZTO","508869","55370","2770.38","923.86","0"
"870","General Purpose Bunny ZTO","508901","55370","2758.47","871.49","0"
"870","General Purpose Bunny ZTO","509953","62167","3770.89","538.04","0"
"870","General Purpose Bunny ZTO","510052","55370","3677.19","664.45","0"
"870","General Purpose Bunny ZTO","517561","62167","-1040.76","308.48","0"
"870","General Purpose Bunny ZTO","517589","62167","-1278.92","476.28","0"
"870","General Purpose Bunny ZTO","517593","62167","-1065.42","357.24","0"
"870","General Purpose Bunny ZTO","517602","62167","-1091.54","335.9","0"
"870","General Purpose Bunny ZTO","517632","62167","-1305.99","408.2","0"
"870","General Purpose Bunny ZTO","517687","62167","-1328.56","298.07","0"
"870","General Purpose Bunny ZTO","517696","62167","-1376.45","357.85","0"
"870","General Purpose Bunny ZTO","517746","55370","-1162.41","-223.42","0"
"870","General Purpose Bunny ZTO","527499","55370","117.75","3250.18","0"
"870","General Purpose Bunny ZTO","527514","55370","107.13","3198.56","0"
"870","General Purpose Bunny ZTO","527760","55370","683.49","3324.33","0"
"870","General Purpose Bunny ZTO","530301","55370","773.78","2988.23","0"
"870","General Purpose Bunny ZTO","530691","55370","101.56","3612.73","0"
"870","General Purpose Bunny ZTO","530764","55370","210.29","3642.11","0"
"870","General Purpose Bunny ZTO","530828","55370","-152.99","3529.41","0"
"870","General Purpose Pinpoint Bunny ZTO","517258","57285","-955.94","667.81","0"
"870","Generic Bunny","522505","59114","1849.04","2255.88","0"
"870","Generic Bunny","522509","59113","1901.99","2428.04","0"
"870","Generic Bunny","522510","59113","1899.39","2429.4","0"
"870","Generic Bunny","522511","59113","1832.51","2194.29","0"
"870","Generic Bunny","522518","59114","1855.35","2253.19","0"
"870","Generic Bunny","522519","59114","1825.32","2204.46","0"
"870","Generic Bunny","522520","59113","1835.39","2183.77","0"
"870","Generic Bunny","522522","59113","1824.36","2326.81","0"
"870","Generic Bunny","522535","59113","1801.94","2426.14","0"
"870","Generic Bunny","522546","59113","1723.02","2246.72","0"
"870","Generic Bunny","522684","59113","1625.92","2205.39","0"
"870","Generic Bunny","522687","59113","1579.9","2284.37","0"
"870","Generic Bunny","522691","59113","1607.03","2326.97","0"
"870","Generic Bunny","522713","59114","1560.58","2275.1","0"
"870","Generic Bunny","524838","59113","4051.34","5656.71","0"
"870","Generic Bunny","524868","59113","4040.49","5566.98","0"
"870","Generic Bunny","524904","59113","4045.44","5848.77","0"
"870","Generic Bunny","524952","59113","3988.2","5723.83","0"
"870","Generic Bunny","524953","59113","4002.79","5745.68","0"
"870","Generic Bunny","524954","59113","4119.57","5882.12","0"
"870","Generic Bunny","524988","59113","3890.84","5401.83","0"
"870","Generic Bunny","524992","59113","3877.8","5468.45","0"
"870","Generic Bunny","525053","59113","3955.43","5611.56","0"
"870","Generic Bunny","525076","59113","4081.64","5202.63","0"
"870","Generic Bunny","525084","59113","4048.8","5280.67","0"
"870","Generic Bunny","525318","59113","3710.14","5346.58","0"
"870","Generic Bunny","525337","59113","3764.84","5411.05","0"
"870","Generic Bunny","526549","59113","-799.56","2927.61","0"
"870","Generic Bunny","526644","59113","-600.63","2967.22","0"
"870","Generic Bunny","526647","59113","-633.68","3002.01","0"
"870","Generic Bunny","526648","59113","-664.51","3036.26","0"
"870","Generic Bunny","526664","59113","-604.85","3061.13","0"
"870","Generic Bunny","526667","59113","-619.07","3061.32","0"
"870","Generic Bunny","526677","59113","-608.12","2981.02","0"
"870","Generic Bunny","526680","59113","-634.38","2930.69","0"
"870","Generic Bunny","526682","59113","-588.84","2951.7","0"
"870","Generic Bunny","526683","59113","-593.54","2949.56","0"
"870","Generic Bunny","526684","59113","-629.69","2920.26","0"
"870","Generic Bunny","526685","59113","-640.64","2902.25","0"
"870","Generic Bunny","526686","59113","-647.05","2893.25","0"
"870","Generic Bunny","526687","59113","-602.12","2963.22","0"
"870","Generic Bunny","526688","59113","-642.59","2912.75","0"
"870","Generic Bunny","526706","59113","-644.8","2890.11","0"
"870","Generic Bunny","526753","59113","-683.64","2992.21","0"
"870","Generic Bunny","526754","59113","-651.51","3005.98","0"
"870","Generic Bunny","526755","59113","-629.91","2970.06","0"
"870","Generic Bunny","526756","59113","-671.87","3011.75","0"
"870","Generic Bunny","526757","59113","-675.08","3012.27","0"
"870","Generic Bunny","526758","59113","-663.29","2992.69","0"
"870","Generic Bunny","526759","59113","-705.82","2966.59","0"
"870","Generic Bunny","526760","59113","-698.74","2981.66","0"
"870","Generic Bunny","526761","59113","-718.85","2964.94","0"
"870","Generic Bunny","526762","59113","-722.37","2983.67","0"
"870","Generic Bunny","526763","59113","-685.08","3012.38","0"
"870","Generic Bunny","526765","59113","-694.93","2993","0"
"870","Generic Bunny","526767","59113","-701.65","2964.86","0"
"870","Generic Bunny","526768","59113","-708.16","2974.21","0"
"870","Generic Bunny","526769","59113","-689.16","2955.6","0"
"870","Generic Bunny","526770","59113","-705.21","3006.59","0"
"870","Generic Bunny","526771","59113","-681.89","3010.23","0"
"870","Generic Bunny","526772","59113","-709.19","2959.07","0"
"870","Generic Bunny","526773","59113","-781.96","2940.68","0"
"870","Generic Bunny","526778","59113","-786.36","2935.65","0"
"870","Generic Bunny","526779","59113","-789.65","2940.27","0"
"870","Generic Bunny","526790","59113","-782.76","2934.22","0"
"870","Generic Bunny","529455","60025","-1183.9","2811.43","0"
"870","Generic Bunny","529475","60025","-1212.89","2762.12","0"
"870","Generic Bunny","529486","60025","-1173.03","2767.57","0"
"870","Generic Bunny","529512","60025","-1147.75","2720.79","0"
"870","Generic Bunny","529513","60025","-1180.57","2709.24","0"
"870","Generic Bunny","529556","60025","-1152.42","3000.45","0"
"870","Generic Bunny","529564","60025","-1184.19","3033.23","0"
"870","Generic Bunny","529572","60025","-1186.43","2965.05","0"
"870","Generic Bunny","529585","60025","-948.86","2810.34","0"
"870","Generic Bunny","529598","60025","-1199.58","2939.9","0"
"870","Generic Bunny","529599","60025","-934.46","2798.71","0"
"870","Generic Bunny","529605","60025","-933.85","2833.23","0"
"870","Generic Bunny","530490","59113","-600.23","3066.7","0"
"870","Generic Bunny","534588","59115","1607.67","1934.92","0"
"870","Generic Bunny - PRK","501714","41200","2576.6","-1270.11","0"
"870","Generic Bunny - PRK","505671","41200","-184.34","-1402.44","0"
"870","Generic Bunny - PRK","505679","41200","-144.68","-1450.9","0"
