"Reason","Map","Name","DeleteGuid","KeepGuid","Entry","X","Y","DistXY","VendorItems"
"same_entry_stack","861","Flamewaker Incinerator","2872","305809","53469","830.74","-219.97","0","0"
"same_entry_stack","861","Flamewaker Incinerator","2958","305796","53469","681.04","-398.97","0","0"
"same_entry_stack","861","Flashfire","2874","318872","54254","734.96","-191.74","0","0"
"same_entry_stack","861","Hatespark","2742","318871","54255","747.89","-381.62","0","0"
"same_entry_stack","861","Heatflayer","2940","318873","54256","960.65","-181.53","0","0"
"same_entry_stack","861","Hyjal Defender","293349","293361","53411","1078.77","361.22","0.185","0"
"same_entry_stack","861","Hyjal Defender","297677","297982","52500","1119.49","379.16","0.828","0"
"same_entry_stack","861","Hyjal Defender","297711","297970","52500","1084.43","337.63","0.524","0"
"same_entry_stack","861","Hyjal Defender","297742","297934","52500","1145.64","329.7","0.945","0"
"same_entry_stack","861","Hyjal Druid","293388","297028","53412","1010.41","326.18","0.234","0"
"same_entry_stack","861","Lava Monstrosity","2612","305582","53476","852.98","-538.1","0","0"
"same_entry_stack","861","Meteor Bunny","304230","304234","53193","1299.76","325.36","1.206","0"
"same_entry_stack","861","Meteor Bunny","304233","304239","53193","1296.61","338.77","0.846","0"
"same_entry_stack","861","Meteor Bunny","304245","304246","53193","1317.6","445.15","0.542","0"
"same_entry_stack","861","Molten Lord","2615","305568","53310","677.49","-595.33","0","0"
"same_entry_stack","861","Molten Lord","2668","305570","53310","613.25","-494.88","0","0"
"same_entry_stack","861","Molten Lord","2741","305758","53310","810.57","-490.23","0","0"
"same_entry_stack","861","Molten Lord","2747","305794","53310","677.2","-352.04","0","0"
"same_entry_stack","861","Molten Lord","2883","305828","53310","817.11","-193.83","0","0"
"same_entry_stack","861","Prophet of the Flame","2738","299083","54421","1183.08","370.93","0","0"
"same_entry_stack","861","Seed of Fury","293113","293137","53928","1486.33","382.67","0.238","0"
"same_entry_stack","861","Seed of Fury","293123","293154","53928","1509.71","285.89","0.448","0"
"same_entry_stack","861","Seed of Fury","293143","293159","53928","1554.01","345.75","0.658","0"
"same_entry_stack","861","Seed of Fury","293150","293157","53928","1538.12","320.38","0.21","0"
"same_entry_stack","861","Seed of Fury","293153","293161","53928","1511.65","319.26","0.748","0"
"same_entry_stack","861","Seed of Fury","293157","293167","53928","1538.33","320.36","1.013","0"
"same_entry_stack","861","Spirit Healer","2284","375102","6491","1387.98","558.89","0","0"
"same_entry_stack","861","Spirit Healer","2285","358636","6491","1404.19","234.31","0.001","0"
"same_entry_stack","861","Spirit Healer","2286","375103","6491","987.23","295.7","0","0"
"same_entry_stack","870","""Dragonwing"" Dan","513491","8161980","58843","-439.51","1882.28","0","0"
"same_entry_stack","870","""Strange Happenings"" - Ritual Credit","510193","8171712","60921","3616.11","1267.27","0","0"
"same_entry_stack","870","A Mysterious Voice","529500","8175988","65357","-923.82","2559.9","0","0"
"same_entry_stack","870","Abrogar Dusthoof","1044","8155726","71483","1541.89","904.52","0","0"
"same_entry_stack","870","Abrogar Dusthoof","535307","8155726","71483","1541.89","904.52","0","0"
"same_entry_stack","870","Adjunct Ek'vem","530234","8178286","62073","-21.63","4497.99","0","0"
"same_entry_stack","870","Adjunct Ikkess","530232","8178484","62074","-18.53","4351.32","0","0"
"same_entry_stack","870","Adjunct Sek'ot","531718","8179519","64995","-1670.47","4831.36","0","0"
"same_entry_stack","870","Adjunct Suruz","530233","8178480","62075","-165.06","4350.19","0","0"
"same_entry_stack","870","Adjunct Tzikzi","530235","8178388","62076","-167.47","4495.4","0","0"
"same_entry_stack","870","Admiral Taylor","50055","501859","59022","-187.59","-2334.35","0.539","0"
"same_entry_stack","870","Admiral Taylor","536930","8183936","73026","-556.82","-5106.51","1.093","0"
"same_entry_stack","870","Agitated Shale Spider","580465","8183016","67759","-2082.63","1915.53","0","0"
"same_entry_stack","870","Agitated Shale Spider","580468","8182988","67759","-2056.55","1911.01","0","0"
"same_entry_stack","870","Agitated Shale Spider","580469","8183030","67759","-2055.87","2035.02","0","0"
"same_entry_stack","870","Agitated Shale Spider","580470","8182993","67759","-2054.36","2000.43","0","0"
"same_entry_stack","870","Agitated Shale Spider","580471","8182999","67759","-2045.75","2019.99","0","0"
"same_entry_stack","870","Agitated Shale Spider","580482","8182960","67759","-1977.03","1883.96","0","0"
"same_entry_stack","870","Agitated Shale Spider","580483","8182907","67759","-1919.62","1954.11","0","0"
"same_entry_stack","870","Agrant Sharpshot","536134","8183280","70030","6062.55","1369.87","0.982","2"
"same_entry_stack","870","Aimee Morningbreeze","505807","8162907","66239","2896.71","-479.7","0","0"
"same_entry_stack","870","Airman Clifton","20432","501067","64864","-704.75","-1373.41","0","0"
"same_entry_stack","870","Airman Ellis","20434","501065","64862","-700.87","-1375.9","0","0"
"same_entry_stack","870","Aizra Dawnchaser","517889","8181945","62967","-1697.31","1622.5","0","3"
"same_entry_stack","870","Ala'thinel","1025","535275","65862","1659.99","979.19","0","0"
"same_entry_stack","870","Albino Riding Crane","502748","8165197","66293","1618.36","-1798.06","0","0"
"same_entry_stack","870","Albino Riding Crane","514044","8160730","66293","-206.93","513.26","0","0"
"same_entry_stack","870","Alin the Finder","522444","8174724","65171","2363.52","2973.53","0","108"
"same_entry_stack","870","Alliance Camp","503812","8165844","56509","1127.41","-600.64","0","0"
"same_entry_stack","870","Alliance Prisoner","501793","8167648","55490","-83.17","-2400.51","0","0"
"same_entry_stack","870","Alliance Sentinel","580702","580703","68483","-900.14","-983.34","0.631","0"
"same_entry_stack","870","Alliance Trainee","508395","8169928","63820","2120.97","1486.75","0","0"
"same_entry_stack","870","Alliance Trainee","508396","8169922","63820","2130.16","1490.98","0","0"
"same_entry_stack","870","Alliance Trainee","508405","8169901","63820","2167.8","1477.1","0","0"
"same_entry_stack","870","Alliance Trainee","508406","8169910","63820","2137.55","1474.38","0","0"
"same_entry_stack","870","Alliance Trainee","508407","8169916","63820","2127.55","1474.08","0","0"
"same_entry_stack","870","Alliance Trainee","508408","8169915","63820","2131.6","1476.09","0","0"
"same_entry_stack","870","Alliance Trainee","508409","8169913","63820","2135.83","1477.77","0","0"
"same_entry_stack","870","Alliance Trainee","508410","8169904","63820","2170.27","1480.93","0","0"
"same_entry_stack","870","Alliance Trainee","508417","8169936","63820","2138.69","1497.22","0","0"
"same_entry_stack","870","Alliance Trainee","508418","8169935","63820","2154.16","1498.75","0","0"
"same_entry_stack","870","Alliance Trainee","508419","8169934","63820","2153.88","1503.14","0","0"
"same_entry_stack","870","Alliance Trainee","508420","8169938","63820","2137.1","1501.42","0","0"
"same_entry_stack","870","Alliance Trainee","508421","8169939","63820","2139.95","1499.9","0","0"
"same_entry_stack","870","Alliance Trainee","508422","8169937","63820","2151.02","1501.34","0","0"
"same_entry_stack","870","Alliance Trainee","508423","8169932","63820","2151.1","1498.8","0","0"
"same_entry_stack","870","Alliance Trainee","508424","8169930","63820","2125.17","1493.35","0","0"
"same_entry_stack","870","Alliance Trainee","508425","8169933","63820","2138.73","1504.48","0","0"
"same_entry_stack","870","Alliance Trainee","508426","8169926","63820","2125.46","1501","0","0"
"same_entry_stack","870","Alliance Trainee","508428","8169920","63820","2116.49","1496.72","0","0"
"same_entry_stack","870","Alliance Trainee","508435","8169888","63820","2146.68","1435.69","0","0"
"same_entry_stack","870","Alliance Trainee","508436","8169911","63820","2133.15","1472.59","0","0"
"same_entry_stack","870","Alliance Trainee","508437","8169912","63820","2128.95","1470.43","0","0"
"same_entry_stack","870","Alliance Trainee","508438","8169900","63820","2171.63","1474.5","0","0"
"same_entry_stack","870","Alliance Trainee","508439","8169889","63820","2148.35","1438.88","0","0"
"same_entry_stack","870","Alliance Trainee","508440","8169893","63820","2176.86","1448.8","0.857","0"
"same_entry_stack","870","Alliance Trainee","508441","8169907","63820","2139.17","1471.11","0","0"
"same_entry_stack","870","Alliance Trainee","508443","8169898","63820","2136.47","1444.32","0","0"
"same_entry_stack","870","Alliance Trainee","508445","8169908","63820","2134.82","1469.04","0","0"
"same_entry_stack","870","Alliance Trainee","508446","8169909","63820","2130.46","1467.14","0","0"
"same_entry_stack","870","Alliance Trainee","508454","8169891","63820","2166.45","1439.96","0","0"
"same_entry_stack","870","Alliance Trainee","508457","8169894","63820","2163.04","1439.18","0","0"
"same_entry_stack","870","Alliance Trainee","508458","8169884","63820","2150.39","1434.17","0","0"
"same_entry_stack","870","Alliance Yak","508448","8169903","63770","2130.32","1433.56","0","0"
"same_entry_stack","870","Alliance Yak","508450","8169906","63770","2126.11","1433.4","0","0"
"same_entry_stack","870","Alliance Yak","508455","8169886","63770","2136.22","1429.6","0","0"
"same_entry_stack","870","Alpine Foxling","506923","8171273","63550","2893.98","2110.24","0.796","0"
"same_entry_stack","870","Alpine Foxling Kit","506746","506754","63551","2999.63","1548.74","0.96","0"
"same_entry_stack","870","Alpine Foxling Kit","506747","506754","63551","2999.19","1547.72","0.811","0"
"same_entry_stack","870","Alpine Foxling Kit","506773","506784","64791","3492.33","2373.7","0.877","0"
"same_entry_stack","870","Alpine Foxling Kit","506921","8171276","63551","2892.72","2112.63","0.366","0"
"same_entry_stack","870","Alpine Foxling Kit","506922","8171276","63551","2893.21","2111.49","0.949","0"
"same_entry_stack","870","Alpine Foxling Kit","521314","521315","64791","3243.03","3388.76","1.111","0"
"same_entry_stack","870","Alpine Foxling Kit","8169561","8169563","64791","2197.91","2390.71","0.812","0"
"same_entry_stack","870","Alpine Foxling Kit","8169562","8169563","64791","2198.35","2391.73","0.951","0"
"same_entry_stack","870","Alpine Foxling Kit","8171165","8171166","64791","2999.58","1546.88","0.891","0"
"same_entry_stack","870","Amani Skullbreaker","510294","8170842","60580","4361.77","350.05","0","0"
"same_entry_stack","870","Amani Skullbreaker","510311","8170834","60580","4407.83","360.1","0","0"
"same_entry_stack","870","Amani Skullbreaker","510326","8170833","60580","4412.96","303.62","0","0"
"same_entry_stack","870","Amani Skullbreaker","510327","8170847","60580","4338.69","259.88","0","0"
"same_entry_stack","870","Amani Skullbreaker","510329","8170851","60580","4282.92","289.42","0","0"
"same_entry_stack","870","Ambassador Han","517891","8181973","58630","-1708.41","1585.74","0","0"
"same_entry_stack","870","Ambassador Len","518724","8181652","58954","-1351.39","2212.09","0","0"
"same_entry_stack","870","Amber Fragment","525946","8173460","66316","2141.66","4008.59","0.906","0"
"same_entry_stack","870","Amber Kearnen","20310","570790","66509","-682.82","-1501.05","0","0"
"same_entry_stack","870","Amber Tap","526880","8176539","63740","389.28","2185.48","0","0"
"same_entry_stack","870","Amber Tap","526965","8176400","63740","337.11","2332.64","0","0"
"same_entry_stack","870","Amber Tap","526976","8176430","63740","322.31","2275.19","0","0"
"same_entry_stack","870","Amber Tap","527252","8176337","63740","203.84","2481.93","0","0"
"same_entry_stack","870","Amber Tap","527336","8176413","63740","148.1","2268.56","0","0"
"same_entry_stack","870","Amber Tap","527355","8176351","63740","196.74","2412.08","0","0"
"same_entry_stack","870","Amber Tap","529710","8176958","63740","807.7","2494.64","0","0"
"same_entry_stack","870","Amber Tap","529744","8176957","63740","805.15","2408.66","0","0"
"same_entry_stack","870","Amber Tap","531068","8176201","63740","-182.49","2599.95","0","0"
"same_entry_stack","870","Amber Tap","531089","8176271","63740","-15.84","2495.56","0","0"
"same_entry_stack","870","Amber Tap","531093","8176233","63740","-105.1","2534.13","0","0"
"same_entry_stack","870","Amber Tap","531103","8176197","63740","-148.98","2526.68","0","0"
"same_entry_stack","870","Amber Tap","531112","8176247","63740","-118.43","2598.01","0","0"
"same_entry_stack","870","Amber Tap","531139","8176222","63740","-170.63","2614.27","0","0"
"same_entry_stack","870","Amber Tap","531146","8176218","63740","-133.4","2583.78","0","0"
"same_entry_stack","870","Amber Tap","531149","8176202","63740","-145.39","2574.95","0","0"
"same_entry_stack","870","Amber-Fed Hatchling","531190","8179537","64983","-1477.45","4841.13","0","0"
"same_entry_stack","870","Amber-Fed Hatchling","531191","8179535","64983","-1482.52","4841.19","0","0"
"same_entry_stack","870","Amber-Fed Hatchling","531192","8179536","64983","-1475.14","4843.01","0","0"
"same_entry_stack","870","Amber-Fed Hatchling","531193","8179539","64983","-1466.42","4844.1","0","0"
"same_entry_stack","870","Amber-Fed Hatchling","531199","8179547","64983","-1418.37","4834.81","0","0"
"same_entry_stack","870","Amber-Fed Hatchling","531200","8179548","64983","-1411.33","4839.35","0","0"
"same_entry_stack","870","Amber-Fed Hatchling","531202","8179546","64983","-1403.8","4840.83","0","0"
"same_entry_stack","870","Amber-Fed Hatchling","531218","8179549","64983","-1399.34","4837.06","0","0"
"same_entry_stack","870","Amber-Fed Hatchling","531309","8179591","64983","-1253.82","4838.89","0","0"
"same_entry_stack","870","Amber-Fed Hatchling","531311","8179572","64983","-1258.47","4841.2","0","0"
"same_entry_stack","870","Amber-Fed Hatchling","531312","8179594","64983","-1254.87","4845.03","0","0"
"same_entry_stack","870","Amber-Fed Hatchling","531344","8179569","64983","-1261.57","4847.91","0","0"
"same_entry_stack","870","Amber-Fed Hatchling","531374","8179588","64983","-1293.78","4814.88","0","0"
"same_entry_stack","870","Amber-Fed Hatchling","531378","8179589","64983","-1259.69","4825.31","0","0"
"same_entry_stack","870","Amber-Fed Hatchling","531380","8179595","64983","-1262.69","4831.54","0","0"
"same_entry_stack","870","Amber-Fed Hatchling","531382","8179587","64983","-1261.02","4819.49","0","0"
"same_entry_stack","870","Amber-Fed Hatchling","531389","8179600","64983","-1294.2","4802.12","0","0"
"same_entry_stack","870","Amber-Fed Hatchling","531390","8179586","64983","-1296.99","4807.47","0","0"
"same_entry_stack","870","Amber-Fed Hatchling","531391","8179593","64983","-1297.45","4813.1","0","0"
"same_entry_stack","870","Amber-Fed Hatchling","531396","8179561","64983","-1316.25","4833.2","0","0"
"same_entry_stack","870","Amber-Fed Hatchling","531397","8179562","64983","-1317.12","4829.2","0","0"
"same_entry_stack","870","Amber-Fed Hatchling","531444","8179571","64983","-1297.88","4816.51","0","0"
"same_entry_stack","870","Amber-Fed Hatchling","531445","8179570","64983","-1268.72","4845.58","0","0"
"same_entry_stack","870","Amber-Fed Hatchling","531446","8179573","64983","-1296.61","4818.49","0","0"
"same_entry_stack","870","Amber-Fed Hatchling","531453","8179575","64983","-1308.83","4828.79","0","0"
"same_entry_stack","870","Ambush Event Bunny","506687","8171608","60765","3563.98","1706.75","0","0"
"same_entry_stack","870","Ambush Trigger Visual","506685","8171607","63177","3557.43","1703.48","0","0"
"same_entry_stack","870","Amethyst Spiderling","517299","8180845","64798","-1022.03","851.76","0.156","0"
